visit_datetime,rolling_avg_wait_time,rolling_avg_satisfaction,rolling_left_without_being_seen_rate,rolling_avg_nurse_patient_ratio,anomaly_count
2024-11-11T22:11:44.000000,67.82,2.96,0.04,3.3,0
2024-11-11T22:54:48.000000,68.38,2.94,0.04,3.3,0
2024-11-12T01:45:21.000000,72.02,2.86,0.04,3.38,0
2024-11-12T11:26:23.000000,69.14,2.9,0.04,3.36,0
2024-11-12T14:29:42.000000,68.76,2.92,0.04,3.36,0
2024-11-12T16:22:27.000000,70.74,2.9,0.04,3.38,0
2024-11-12T16:44:29.000000,72.3,2.86,0.04,3.4,0
2024-11-12T19:01:48.000000,72.12,2.88,0.04,3.42,0
2024-11-12T19:21:03.000000,74.28,2.86,0.04,3.42,0
2024-11-12T20:05:20.000000,75.36,2.82,0.04,3.46,0
2024-11-13T01:41:36.000000,74.28,2.86,0.04,3.44,0
2024-11-13T02:47:32.000000,76.82,2.8,0.04,3.48,0
2024-11-13T04:19:57.000000,74.22,2.86,0.04,3.48,0
2024-11-13T06:00:24.000000,74.78,2.84,0.04,3.52,0
2024-11-13T07:27:24.000000,72.62,2.92,0.02,3.44,0
2024-11-13T10:51:57.000000,69.62,2.98,0.02,3.36,0
2024-11-13T14:28:24.000000,72.28,2.92,0.02,3.38,0
2024-11-13T17:07:33.000000,70.84,2.92,0.02,3.38,0
2024-11-13T19:48:50.000000,69.7,2.94,0.02,3.36,0
2024-11-13T19:52:32.000000,67.46,3.02,0.0,3.3,0
2024-11-13T21:09:58.000000,68.78,2.98,0.0,3.34,0
2024-11-13T21:27:24.000000,68.78,2.96,0.0,3.36,0
2024-11-13T22:53:35.000000,67.56,3.0,0.0,3.36,0
2024-11-14T01:09:53.000000,65.64,3.06,0.0,3.28,0
2024-11-14T02:12:09.000000,65.24,3.08,0.0,3.3,0
2024-11-14T02:30:33.000000,66.2,3.06,0.0,3.3,0
2024-11-14T02:42:52.000000,66.16,3.06,0.0,3.28,0
2024-11-14T04:10:58.000000,65.16,3.08,0.0,3.24,0
2024-11-14T06:06:15.000000,64.8,3.1,0.0,3.24,0
2024-11-14T06:22:17.000000,64.88,3.08,0.0,3.24,0
2024-11-14T10:13:50.000000,64.86,3.08,0.0,3.24,0
2024-11-14T14:28:01.000000,66.74,3.02,0.0,3.28,0
2024-11-14T15:41:45.000000,66.66,3.02,0.0,3.26,0
2024-11-14T16:45:18.000000,69.1,2.96,0.0,3.34,0
2024-11-14T18:30:44.000000,72.26,2.88,0.0,3.38,0
2024-11-14T21:23:23.000000,73.54,2.84,0.0,3.4,0
2024-11-14T22:01:03.000000,73.24,2.84,0.0,3.38,0
2024-11-15T06:19:16.000000,71.88,2.88,0.0,3.34,0
2024-11-15T08:07:25.000000,75.0,2.82,0.0,3.38,0
2024-11-15T08:40:34.000000,76.06,2.8,0.0,3.4,0
2024-11-15T10:05:09.000000,77.8,2.74,0.0,3.48,0
2024-11-15T12:37:24.000000,79.2,2.68,0.0,3.48,0
2024-11-15T12:54:12.000000,80.22,2.66,0.0,3.5,0
2024-11-15T16:35:32.000000,80.24,2.68,0.0,3.52,0
2024-11-15T18:14:11.000000,79.44,2.7,0.0,3.5,0
2024-11-15T20:26:25.000000,79.46,2.7,0.0,3.52,0
2024-11-15T22:03:35.000000,79.62,2.7,0.0,3.52,0
2024-11-16T02:30:43.000000,82.8,2.62,0.0,3.58,0
2024-11-16T03:13:48.000000,81.58,2.64,0.0,3.58,0
2024-11-16T03:32:54.000000,81.2,2.66,0.0,3.52,0
2024-11-16T08:39:53.000000,80.4,2.7,0.0,3.5,0
2024-11-16T11:00:28.000000,79.64,2.72,0.0,3.46,0
2024-11-16T11:03:32.000000,76.52,2.78,0.0,3.44,0
2024-11-16T16:46:40.000000,76.62,2.78,0.0,3.44,0
2024-11-16T20:07:31.000000,75.2,2.8,0.0,3.38,0
2024-11-16T21:21:41.000000,71.88,2.88,0.0,3.3,0
2024-11-16T21:54:21.000000,71.3,2.9,0.0,3.26,0
2024-11-16T22:05:53.000000,73.28,2.82,0.0,3.3,0
2024-11-16T23:08:43.000000,71.56,2.84,0.0,3.3,0
2024-11-17T01:07:51.000000,70.82,2.88,0.0,3.3,0
2024-11-17T01:42:43.000000,70.06,2.9,0.0,3.26,0
2024-11-17T03:29:38.000000,67.42,2.96,0.0,3.22,0
2024-11-17T04:08:21.000000,68.72,2.92,0.0,3.24,0
2024-11-17T05:05:56.000000,70.08,2.88,0.0,3.26,0
2024-11-17T10:45:32.000000,71.04,2.84,0.0,3.3,0
2024-11-17T12:48:08.000000,70.98,2.84,0.0,3.36,0
2024-11-17T14:26:56.000000,68.22,2.9,0.0,3.32,0
2024-11-17T15:09:26.000000,65.94,2.98,0.0,3.26,0
2024-11-17T16:09:04.000000,66.2,2.96,0.0,3.3,0
2024-11-17T17:44:29.000000,66.44,2.92,0.0,3.34,0
2024-11-17T18:46:34.000000,65.38,2.96,0.0,3.32,0
2024-11-17T21:07:15.000000,65.02,2.96,0.0,3.3,0
2024-11-17T22:27:02.000000,64.28,2.98,0.0,3.28,0
2024-11-17T22:27:21.000000,64.82,2.98,0.0,3.32,0
2024-11-17T22:59:08.000000,64.3,3.0,0.0,3.26,0
2024-11-18T00:07:14.000000,67.22,2.96,0.0,3.3,0
2024-11-18T03:27:19.000000,65.72,3.02,0.0,3.28,0
2024-11-18T03:52:14.000000,67.32,2.98,0.0,3.3,0
2024-11-18T05:08:18.000000,67.28,2.98,0.0,3.28,0
2024-11-18T08:11:01.000000,67.9,2.98,0.0,3.34,0
2024-11-18T08:27:51.000000,66.3,3.02,0.0,3.3,0
2024-11-18T08:32:37.000000,65.24,3.06,0.0,3.3,0
2024-11-18T10:45:26.000000,66.32,3.04,0.0,3.3,0
2024-11-18T14:07:56.000000,63.9,3.1,0.0,3.24,0
2024-11-18T16:44:04.000000,61.54,3.14,0.0,3.22,0
2024-11-18T18:24:58.000000,60.06,3.18,0.0,3.16,0
2024-11-18T19:11:08.000000,59.88,3.2,0.0,3.16,0
2024-11-19T00:21:59.000000,59.92,3.2,0.0,3.16,0
2024-11-19T01:24:33.000000,56.92,3.24,0.0,3.14,0
2024-11-19T01:35:07.000000,56.84,3.24,0.0,3.12,0
2024-11-19T01:55:55.000000,56.22,3.28,0.0,3.1,0
2024-11-19T03:23:28.000000,55.14,3.32,0.0,3.1,0
2024-11-19T05:59:13.000000,54.82,3.32,0.0,3.08,0
2024-11-19T07:09:03.000000,54.32,3.34,0.0,3.04,0
2024-11-19T10:55:46.000000,55.92,3.32,0.0,3.08,0
2024-11-19T11:38:01.000000,57.04,3.3,0.0,3.08,0
2024-11-19T11:40:41.000000,56.2,3.32,0.0,3.04,0
2024-11-19T11:49:29.000000,55.02,3.32,0.0,3.04,0
2024-11-19T16:15:09.000000,55.48,3.3,0.0,3.06,0
2024-11-19T16:27:28.000000,57.52,3.22,0.0,3.14,0
2024-11-19T18:15:07.000000,57.96,3.18,0.0,3.14,0
2024-11-19T21:21:29.000000,58.12,3.18,0.0,3.18,0
2024-11-19T22:49:37.000000,58.3,3.16,0.0,3.18,0
2024-11-19T23:47:32.000000,57.76,3.18,0.0,3.2,0
2024-11-19T23:58:47.000000,58.42,3.16,0.0,3.22,0
2024-11-20T03:47:53.000000,59.0,3.14,0.0,3.26,0
2024-11-20T04:02:44.000000,57.3,3.18,0.0,3.22,0
2024-11-20T11:53:18.000000,56.08,3.22,0.0,3.2,0
2024-11-20T12:16:56.000000,54.64,3.28,0.0,3.2,0
2024-11-20T13:11:39.000000,55.38,3.26,0.0,3.2,0
2024-11-20T17:32:44.000000,56.26,3.22,0.0,3.24,0
2024-11-20T18:49:53.000000,56.78,3.2,0.0,3.26,0
2024-11-20T18:58:50.000000,55.44,3.24,0.0,3.2,0
2024-11-20T22:34:08.000000,54.56,3.26,0.0,3.18,0
2024-11-21T00:11:56.000000,53.78,3.28,0.0,3.18,0
2024-11-21T01:11:02.000000,54.1,3.28,0.0,3.16,0
2024-11-21T01:39:48.000000,53.74,3.28,0.0,3.16,0
2024-11-21T09:04:32.000000,53.7,3.28,0.0,3.18,0
2024-11-21T13:55:00.000000,51.44,3.36,0.0,3.1,0
2024-11-21T14:39:23.000000,50.98,3.38,0.0,3.06,0
2024-11-21T15:20:26.000000,50.42,3.4,0.0,3.02,0
2024-11-21T16:09:29.000000,52.38,3.4,0.0,3.02,0
2024-11-21T18:52:44.000000,52.22,3.42,0.0,2.98,1
2024-11-21T19:32:21.000000,52.1,3.42,0.0,2.98,1
2024-11-21T20:02:35.000000,54.96,3.34,0.0,3.06,0
2024-11-21T20:08:34.000000,52.8,3.34,0.0,3.04,0
2024-11-22T00:34:55.000000,53.94,3.28,0.0,3.08,0
2024-11-22T02:27:26.000000,53.2,3.3,0.0,3.1,0
2024-11-22T03:45:09.000000,52.94,3.3,0.0,3.1,0
2024-11-22T04:24:58.000000,52.28,3.3,0.0,3.06,0
2024-11-22T05:02:16.000000,52.16,3.32,0.0,3.04,0
2024-11-22T05:47:47.000000,54.38,3.26,0.0,3.06,0
2024-11-22T08:17:38.000000,54.46,3.26,0.0,3.06,0
2024-11-22T09:24:57.000000,54.28,3.26,0.0,3.04,0
2024-11-22T10:22:28.000000,53.82,3.28,0.0,3.04,0
2024-11-22T11:46:57.000000,56.9,3.22,0.0,3.1,0
2024-11-22T12:12:18.000000,56.92,3.22,0.0,3.08,0
2024-11-22T12:30:58.000000,60.74,3.14,0.0,3.14,0
2024-11-22T15:58:58.000000,64.26,3.1,0.02,3.16,0
2024-11-22T16:33:33.000000,62.28,3.16,0.02,3.16,0
2024-11-22T22:41:39.000000,63.02,3.12,0.02,3.16,0
2024-11-23T01:24:57.000000,62.04,3.14,0.02,3.1,0
2024-11-23T05:48:15.000000,61.76,3.14,0.02,3.12,0
2024-11-23T06:04:15.000000,64.34,3.06,0.02,3.18,0
2024-11-23T06:41:29.000000,61.68,3.12,0.02,3.14,0
2024-11-23T07:19:45.000000,60.48,3.14,0.02,3.1,0
2024-11-23T07:43:38.000000,60.86,3.14,0.02,3.14,0
2024-11-23T08:16:03.000000,59.34,3.18,0.02,3.1,0
2024-11-23T10:25:39.000000,58.74,3.22,0.02,3.06,0
2024-11-23T10:34:47.000000,56.76,3.28,0.02,3.0,0
2024-11-23T11:10:22.000000,57.04,3.28,0.02,3.02,0
2024-11-23T13:44:48.000000,59.58,3.2,0.02,3.06,0
2024-11-23T15:37:42.000000,60.82,3.18,0.02,3.08,0
2024-11-23T15:53:29.000000,61.18,3.16,0.02,3.08,0
2024-11-23T23:18:26.000000,60.7,3.2,0.02,3.1,0
2024-11-24T00:01:23.000000,60.76,3.2,0.02,3.1,0
2024-11-24T00:06:08.000000,61.68,3.18,0.02,3.16,0
2024-11-24T01:57:44.000000,60.9,3.2,0.02,3.12,0
2024-11-24T02:36:27.000000,61.64,3.16,0.02,3.12,0
2024-11-24T03:52:01.000000,62.02,3.12,0.02,3.14,0
2024-11-24T04:44:19.000000,61.46,3.16,0.02,3.16,0
2024-11-24T05:18:32.000000,61.12,3.18,0.02,3.16,0
2024-11-24T06:30:12.000000,62.5,3.14,0.02,3.22,0
2024-11-24T09:22:24.000000,63.56,3.1,0.02,3.26,0
2024-11-24T12:25:49.000000,63.26,3.12,0.02,3.24,0
2024-11-24T12:34:49.000000,63.16,3.12,0.02,3.24,0
2024-11-24T14:56:30.000000,63.92,3.1,0.02,3.26,0
2024-11-24T17:13:50.000000,64.94,3.04,0.02,3.3,0
2024-11-24T18:38:11.000000,65.14,3.02,0.02,3.36,0
2024-11-25T02:24:54.000000,67.1,2.96,0.02,3.38,0
2024-11-25T02:40:25.000000,67.02,2.94,0.02,3.36,0
2024-11-25T02:54:38.000000,66.76,2.94,0.02,3.38,0
2024-11-25T05:29:43.000000,66.98,2.92,0.02,3.38,0
2024-11-25T05:37:37.000000,67.64,2.9,0.02,3.38,0
2024-11-25T09:56:25.000000,65.6,2.94,0.02,3.34,0
2024-11-25T11:06:12.000000,64.34,2.98,0.02,3.34,0
2024-11-25T11:35:31.000000,65.36,2.96,0.04,3.34,0
2024-11-25T12:46:13.000000,67.82,2.92,0.06,3.34,0
2024-11-25T13:07:22.000000,68.04,2.92,0.06,3.34,0
2024-11-25T15:08:26.000000,68.2,2.92,0.06,3.32,0
2024-11-25T17:13:19.000000,70.82,2.84,0.06,3.38,0
2024-11-25T19:09:01.000000,70.54,2.84,0.06,3.36,0
2024-11-25T19:51:31.000000,68.08,2.9,0.06,3.32,0
2024-11-25T20:54:52.000000,69.86,2.86,0.06,3.38,0
2024-11-26T00:57:11.000000,69.82,2.86,0.06,3.38,0
2024-11-26T02:11:14.000000,67.98,2.9,0.06,3.38,0
2024-11-26T04:49:24.000000,69.28,2.84,0.06,3.44,0
2024-11-26T04:51:35.000000,66.0,2.9,0.06,3.4,0
2024-11-26T05:17:22.000000,62.66,2.96,0.04,3.38,0
2024-11-26T06:35:59.000000,63.08,2.94,0.04,3.36,0
2024-11-26T06:40:03.000000,61.46,3.0,0.04,3.3,0
2024-11-26T08:45:18.000000,64.46,2.94,0.06,3.38,0
2024-11-26T09:57:31.000000,64.24,2.96,0.06,3.38,0
2024-11-26T12:30:47.000000,61.46,3.04,0.06,3.3,0
2024-11-26T14:06:30.000000,61.42,3.06,0.06,3.32,0
2024-11-26T16:14:12.000000,62.1,3.04,0.06,3.38,0
2024-11-26T17:46:12.000000,63.56,3.0,0.06,3.38,0
2024-11-26T20:05:19.000000,64.82,2.98,0.06,3.42,0
2024-11-26T20:49:02.000000,64.74,2.98,0.06,3.42,0
2024-11-26T21:15:48.000000,66.76,2.92,0.06,3.48,0
2024-11-26T23:10:49.000000,65.12,2.98,0.06,3.42,0
2024-11-27T00:41:39.000000,62.92,3.04,0.06,3.38,0
2024-11-27T01:32:00.000000,61.58,3.06,0.06,3.34,0
2024-11-27T02:24:03.000000,61.16,3.08,0.06,3.34,0
2024-11-27T05:04:03.000000,64.24,3.0,0.06,3.36,0
2024-11-27T07:08:49.000000,64.78,2.98,0.06,3.36,0
2024-11-27T07:45:38.000000,64.6,3.0,0.06,3.36,0
2024-11-27T07:58:09.000000,67.38,2.94,0.06,3.42,0
2024-11-27T08:28:02.000000,66.26,2.98,0.06,3.36,0
2024-11-27T10:40:54.000000,65.06,3.04,0.06,3.36,0
2024-11-27T10:44:25.000000,65.02,3.04,0.06,3.34,0
2024-11-27T14:14:03.000000,65.84,3.02,0.06,3.34,0
2024-11-27T19:54:51.000000,64.76,3.06,0.06,3.3,0
2024-11-27T21:41:20.000000,62.6,3.14,0.06,3.22,0
2024-11-27T23:03:53.000000,63.62,3.1,0.06,3.26,0
2024-11-27T23:11:41.000000,63.88,3.1,0.06,3.28,0
2024-11-27T23:38:31.000000,64.1,3.1,0.06,3.28,0
2024-11-27T23:47:25.000000,63.32,3.16,0.06,3.24,0
2024-11-28T00:03:51.000000,66.04,3.1,0.06,3.26,0
2024-11-28T00:53:10.000000,64.62,3.14,0.06,3.28,0
2024-11-28T02:07:47.000000,65.84,3.12,0.06,3.34,0
2024-11-28T03:16:08.000000,62.44,3.2,0.06,3.26,0
2024-11-28T16:23:03.000000,62.4,3.2,0.06,3.32,0
2024-11-29T01:15:20.000000,63.18,3.18,0.06,3.32,0
2024-11-29T02:47:33.000000,63.68,3.16,0.06,3.34,0
2024-11-29T03:40:36.000000,63.0,3.18,0.06,3.34,0
2024-11-29T04:57:35.000000,61.44,3.24,0.04,3.32,0
2024-11-29T05:45:29.000000,58.62,3.3,0.02,3.32,0
2024-11-29T06:39:43.000000,59.28,3.26,0.02,3.32,0
2024-11-29T06:44:59.000000,60.44,3.22,0.02,3.36,0
2024-11-29T08:20:15.000000,59.18,3.26,0.02,3.36,0
2024-11-29T14:17:34.000000,57.34,3.32,0.02,3.36,0
2024-11-29T15:09:05.000000,57.3,3.34,0.02,3.38,0
2024-11-29T15:14:48.000000,55.8,3.38,0.02,3.36,0
2024-11-29T17:06:36.000000,58.08,3.32,0.02,3.38,0
2024-11-29T20:52:50.000000,60.66,3.28,0.04,3.38,0
2024-11-29T22:42:45.000000,60.64,3.28,0.04,3.38,0
2024-11-30T00:29:17.000000,61.48,3.24,0.04,3.4,0
2024-11-30T02:46:18.000000,62.44,3.2,0.04,3.4,0
2024-11-30T02:52:30.000000,63.54,3.18,0.04,3.44,0
2024-11-30T03:58:17.000000,64.68,3.16,0.04,3.5,0
2024-11-30T04:36:19.000000,63.1,3.2,0.02,3.46,0
2024-11-30T06:18:32.000000,62.36,3.24,0.02,3.4,0
2024-11-30T07:25:52.000000,62.28,3.24,0.02,3.42,0
2024-11-30T07:32:40.000000,63.44,3.18,0.02,3.4,0
2024-11-30T11:55:47.000000,64.04,3.18,0.02,3.4,0
2024-11-30T14:50:33.000000,63.36,3.2,0.02,3.42,0
2024-11-30T20:19:15.000000,63.62,3.18,0.02,3.42,0
2024-11-30T23:45:36.000000,66.32,3.1,0.04,3.46,0
2024-12-01T01:01:24.000000,64.42,3.16,0.04,3.4,0
2024-12-01T07:59:25.000000,64.5,3.16,0.04,3.4,0
2024-12-01T08:24:58.000000,66.72,3.1,0.04,3.44,0
2024-12-01T10:46:20.000000,68.86,3.06,0.04,3.44,0
2024-12-01T11:26:12.000000,69.4,3.04,0.04,3.42,0
2024-12-01T18:51:21.000000,68.2,3.06,0.04,3.38,0
2024-12-01T20:51:45.000000,68.84,3.04,0.04,3.4,0
2024-12-01T22:42:36.000000,68.26,3.06,0.04,3.34,0
2024-12-01T22:43:35.000000,67.5,3.06,0.04,3.34,0
2024-12-02T01:06:58.000000,75.96,2.98,0.04,3.42,0
2024-12-02T01:07:39.000000,75.7,3.0,0.04,3.38,0
2024-12-02T03:18:51.000000,77.62,2.92,0.04,3.38,0
2024-12-02T08:39:00.000000,82.62,2.88,0.04,3.4,0
2024-12-02T10:35:22.000000,84.8,2.82,0.04,3.42,0
2024-12-02T11:09:47.000000,91.4,2.74,0.04,3.48,0
2024-12-02T13:00:47.000000,90.78,2.76,0.04,3.42,0
2024-12-02T13:23:34.000000,90.58,2.76,0.04,3.36,0
2024-12-02T14:12:45.000000,91.58,2.72,0.04,3.36,0
2024-12-02T17:07:22.000000,98.14,2.64,0.04,3.42,0
2024-12-02T17:27:12.000000,98.16,2.64,0.04,3.38,0
2024-12-02T19:32:21.000000,99.34,2.62,0.04,3.38,0
2024-12-02T22:04:34.000000,102.86,2.58,0.04,3.36,0
2024-12-02T22:48:47.000000,103.32,2.56,0.04,3.36,0
2024-12-03T00:08:06.000000,103.24,2.56,0.04,3.32,0
2024-12-03T01:08:50.000000,102.48,2.58,0.04,3.32,0
2024-12-03T03:19:06.000000,101.68,2.62,0.04,3.3,0
2024-12-03T03:45:14.000000,104.06,2.56,0.06,3.28,0
2024-12-03T07:27:56.000000,103.58,2.56,0.06,3.26,0
2024-12-03T08:38:53.000000,103.46,2.56,0.06,3.24,0
2024-12-03T10:16:19.000000,104.4,2.54,0.06,3.24,0
2024-12-03T10:41:34.000000,103.22,2.58,0.06,3.2,0
2024-12-03T10:45:51.000000,102.68,2.58,0.06,3.18,0
2024-12-03T16:42:40.000000,102.04,2.58,0.06,3.14,0
2024-12-03T18:43:40.000000,102.5,2.54,0.06,3.14,0
2024-12-03T20:43:25.000000,103.52,2.52,0.06,3.16,0
2024-12-04T00:57:58.000000,101.12,2.58,0.06,3.12,0
2024-12-04T02:16:35.000000,97.5,2.64,0.04,3.06,0
2024-12-04T02:32:25.000000,96.66,2.68,0.04,3.04,0
2024-12-04T04:18:36.000000,99.38,2.66,0.04,3.04,0
2024-12-04T06:56:52.000000,102.24,2.64,0.06,3.06,0
2024-12-04T08:23:21.000000,103.8,2.62,0.06,3.06,0
2024-12-04T09:10:11.000000,104.1,2.6,0.06,3.06,0
2024-12-04T09:53:33.000000,104.1,2.58,0.06,3.06,0
2024-12-04T11:36:49.000000,105.82,2.5,0.06,3.1,0
2024-12-04T19:40:24.000000,106.48,2.46,0.06,3.12,1
2024-12-04T20:03:17.000000,110.7,2.44,0.06,3.14,1
2024-12-05T00:27:22.000000,112.56,2.4,0.06,3.16,1
2024-12-05T02:04:37.000000,112.72,2.38,0.06,3.12,1
2024-12-05T06:15:43.000000,112.4,2.4,0.06,3.12,1
2024-12-05T07:23:25.000000,110.2,2.46,0.04,3.1,1
2024-12-05T14:49:42.000000,112.4,2.4,0.04,3.14,1
2024-12-05T15:11:35.000000,112.48,2.38,0.04,3.14,1
2024-12-05T19:22:36.000000,114.22,2.38,0.04,3.12,1
2024-12-05T21:34:57.000000,112.0,2.44,0.04,3.1,1
2024-12-06T02:10:00.000000,112.18,2.44,0.04,3.1,1
2024-12-06T03:05:03.000000,113.54,2.42,0.06,3.12,1
2024-12-06T03:14:15.000000,115.26,2.4,0.06,3.14,1
2024-12-06T06:25:12.000000,116.34,2.36,0.06,3.18,1
2024-12-06T09:45:37.000000,119.64,2.36,0.06,3.18,1
2024-12-06T10:28:49.000000,111.98,2.42,0.06,3.14,1
2024-12-06T12:19:44.000000,113.96,2.34,0.06,3.16,1
2024-12-06T14:43:16.000000,115.2,2.34,0.06,3.18,1
2024-12-06T15:30:36.000000,110.6,2.38,0.06,3.18,1
2024-12-06T16:51:09.000000,110.36,2.38,0.08,3.16,1
2024-12-06T18:35:04.000000,104.54,2.44,0.08,3.16,1
2024-12-06T19:01:52.000000,104.98,2.42,0.08,3.2,1
2024-12-06T20:04:00.000000,105.32,2.4,0.08,3.22,1
2024-12-06T22:58:52.000000,104.54,2.42,0.08,3.2,1
2024-12-06T23:09:33.000000,99.9,2.42,0.08,3.18,1
2024-12-07T00:57:28.000000,97.3,2.48,0.08,3.14,1
2024-12-07T01:05:21.000000,97.86,2.46,0.08,3.14,1
2024-12-07T01:21:07.000000,93.24,2.52,0.08,3.12,0
2024-12-07T06:19:28.000000,93.12,2.52,0.08,3.14,0
2024-12-07T08:19:27.000000,93.0,2.52,0.08,3.14,0
2024-12-07T11:31:07.000000,94.6,2.48,0.08,3.16,1
2024-12-07T12:05:39.000000,95.68,2.44,0.08,3.16,1
2024-12-07T14:26:55.000000,93.46,2.52,0.06,3.12,0
2024-12-07T15:49:25.000000,93.52,2.54,0.06,3.14,0
2024-12-07T20:43:11.000000,95.02,2.48,0.06,3.16,1
2024-12-07T21:06:11.000000,95.24,2.48,0.06,3.18,1
2024-12-07T23:16:23.000000,95.38,2.48,0.06,3.22,1
2024-12-08T01:38:44.000000,94.74,2.5,0.06,3.18,0
2024-12-08T01:57:31.000000,95.24,2.48,0.06,3.2,1
2024-12-08T06:48:30.000000,94.86,2.5,0.06,3.18,0
2024-12-08T06:52:37.000000,94.64,2.5,0.06,3.16,0
2024-12-08T11:04:53.000000,97.4,2.44,0.06,3.2,1
2024-12-08T11:11:17.000000,97.8,2.44,0.06,3.26,1
2024-12-08T12:24:55.000000,97.6,2.44,0.06,3.28,1
2024-12-08T13:43:58.000000,95.08,2.46,0.06,3.26,1
2024-12-08T15:19:15.000000,90.54,2.52,0.04,3.2,0
2024-12-08T17:34:26.000000,87.14,2.58,0.04,3.12,0
2024-12-08T18:41:32.000000,87.96,2.56,0.04,3.12,0
2024-12-08T19:10:53.000000,87.16,2.6,0.04,3.12,0
2024-12-08T19:17:01.000000,85.78,2.66,0.04,3.12,0
2024-12-09T00:29:23.000000,85.44,2.68,0.04,3.1,0
2024-12-09T05:08:18.000000,80.38,2.74,0.04,3.06,0
2024-12-09T06:57:29.000000,84.26,2.74,0.04,3.06,0
2024-12-09T12:22:59.000000,83.12,2.78,0.04,3.02,0
2024-12-09T16:45:22.000000,82.08,2.82,0.04,2.98,1
2024-12-09T16:55:58.000000,83.44,2.78,0.04,2.98,1
2024-12-09T16:59:55.000000,81.46,2.84,0.04,2.94,1
2024-12-09T23:00:36.000000,84.78,2.78,0.04,3.02,0
2024-12-10T05:10:33.000000,84.14,2.78,0.04,3.04,0
2024-12-10T05:40:49.000000,87.86,2.72,0.04,3.1,0
2024-12-10T05:59:35.000000,87.64,2.72,0.04,3.1,0
2024-12-10T06:11:09.000000,86.32,2.72,0.02,3.1,0
2024-12-10T07:18:07.000000,83.24,2.78,0.02,3.04,0
2024-12-10T09:14:40.000000,85.28,2.74,0.02,3.06,0
2024-12-10T12:45:59.000000,80.02,2.8,0.02,3.0,0
2024-12-10T12:58:19.000000,80.98,2.76,0.02,3.02,0
2024-12-10T14:07:54.000000,79.26,2.82,0.02,3.02,0
2024-12-10T17:38:49.000000,76.72,2.88,0.02,3.02,0
2024-12-10T18:29:05.000000,77.42,2.84,0.02,3.0,0
2024-12-10T19:11:10.000000,75.34,2.9,0.0,2.96,1
2024-12-10T20:39:25.000000,79.02,2.84,0.0,2.98,1
2024-12-10T22:14:43.000000,79.44,2.84,0.0,3.0,0
2024-12-11T02:27:58.000000,79.44,2.84,0.0,3.04,0
2024-12-11T03:19:30.000000,81.72,2.82,0.0,3.08,0
2024-12-11T06:15:33.000000,80.48,2.86,0.0,3.08,0
2024-12-11T09:47:03.000000,81.2,2.84,0.0,3.12,0
2024-12-11T09:52:08.000000,80.58,2.86,0.0,3.12,0
2024-12-11T10:57:23.000000,82.5,2.82,0.0,3.16,0
2024-12-11T11:56:48.000000,85.34,2.76,0.0,3.22,0
2024-12-11T12:55:05.000000,89.8,2.7,0.0,3.28,0
2024-12-11T13:33:23.000000,88.1,2.74,0.0,3.28,0
2024-12-11T14:04:10.000000,86.62,2.78,0.0,3.24,0
2024-12-11T15:57:34.000000,86.5,2.76,0.0,3.24,0
2024-12-11T16:42:49.000000,86.32,2.74,0.0,3.2,0
2024-12-11T16:47:21.000000,87.56,2.74,0.0,3.2,0
2024-12-11T18:29:06.000000,90.72,2.74,0.02,3.22,0
2024-12-11T18:35:08.000000,90.48,2.76,0.02,3.2,0
2024-12-11T20:41:26.000000,93.72,2.7,0.02,3.26,0
2024-12-11T20:53:14.000000,94.84,2.66,0.02,3.26,0
2024-12-11T20:53:36.000000,95.66,2.62,0.02,3.3,0
2024-12-11T23:06:10.000000,97.04,2.58,0.02,3.32,0
2024-12-12T00:40:17.000000,94.08,2.66,0.02,3.28,0
2024-12-12T00:44:10.000000,94.38,2.64,0.02,3.26,0
2024-12-12T03:08:39.000000,94.92,2.64,0.02,3.24,0
2024-12-12T04:29:36.000000,93.82,2.66,0.02,3.22,0
2024-12-12T06:18:53.000000,96.02,2.6,0.02,3.26,0
2024-12-12T09:51:42.000000,98.5,2.54,0.02,3.3,0
2024-12-12T10:29:57.000000,98.36,2.54,0.02,3.3,0
2024-12-12T11:13:47.000000,102.4,2.48,0.02,3.34,1
2024-12-12T13:14:01.000000,104.06,2.42,0.02,3.34,1
2024-12-12T17:57:44.000000,105.78,2.36,0.02,3.36,1
2024-12-12T18:39:54.000000,105.48,2.36,0.02,3.34,1
2024-12-12T20:23:38.000000,99.82,2.38,0.02,3.3,1
2024-12-13T00:06:33.000000,99.76,2.38,0.02,3.3,1
2024-12-13T00:25:37.000000,100.48,2.34,0.02,3.3,1
2024-12-13T00:54:09.000000,99.1,2.38,0.02,3.26,1
2024-12-13T01:57:26.000000,98.94,2.38,0.02,3.26,1
2024-12-13T04:17:34.000000,98.34,2.38,0.02,3.24,1
2024-12-13T18:36:00.000000,96.82,2.38,0.04,3.2,1
2024-12-13T20:33:40.000000,96.84,2.38,0.04,3.2,1
2024-12-13T21:22:32.000000,98.96,2.34,0.04,3.22,1
2024-12-13T21:46:18.000000,99.46,2.34,0.04,3.24,1
2024-12-14T07:46:38.000000,99.08,2.36,0.04,3.24,1
2024-12-14T10:32:10.000000,97.44,2.38,0.04,3.22,1
2024-12-14T13:06:13.000000,97.92,2.36,0.04,3.26,1
2024-12-14T15:25:42.000000,96.48,2.42,0.04,3.2,1
